Provincia,Partido,Localidad,Población,Adsl,Cablemódem,Dial Up,Fibra Óptica,Satelital,Wireless,Telefonía Fija,3G,4G,Link,Latitud,Longitud
Buenos Aires,Pilar,Country Club El Jagüel,0,0,0,0,0,0,0,0,1,1,6638040,-34,-59
Buenos Aires,Pilar,Del Viso,41437,1,1,0,1,0,1,1,1,1,6638040,-34,-58
Buenos Aires,Pilar,Fátima,4923,1,1,0,1,0,1,1,1,1,6638040,-34,-58
Buenos Aires,Pilar,La Lonja,12451,1,1,0,1,0,1,1,1,1,6638040,-34,-58
Caba,Comuna 12,Villa Urquiza,91563,1,1,1,1,1,1,1,1,1,2000010,-34,-58
Catamarca,Fray Mamerto Esquiú,San José,10242,0,0,0,0,0,0,0,1,1,10063040,-28,-65
Catamarca,Fray Mamerto Esquiú,Villa Las Pirquitas,740,0,0,0,0,1,0,0,0,1,10063050,-28,-65
Catamarca,La Paz,Casa De Piedra,251,0,0,0,0,0,0,0,0,0,10070010,-29,-65
Catamarca,La Paz,El Aybal,68,0,0,0,0,0,0,0,0,0,10070020,-29,-65
Catamarca,La Paz,El Bañado,123,0,0,0,0,0,0,0,0,0,10070030,-29,-65
Catamarca,La Paz,El Divisadero,70,0,0,0,0,0,0,1,0,0,10070040,-29,-65
Catamarca,La Paz,El Quimilo,63,0,0,0,0,0,0,0,0,0,10070050,-29,-65
Catamarca,La Paz,Esquiú,1019,0,0,0,0,0,0,0,1,1,10070060,-29,-65
Catamarca,La Paz,Icaño,2104,0,0,0,0,1,0,1,1,1,10070070,-28,-65
Catamarca,La Paz,La Dorada,218,0,0,0,0,0,0,1,0,0,10070080,-29,-65
Caba,Comuna 13,Belgrano,126831,1,1,1,1,1,1,1,1,1,2000010,-34,-58
Cordoba,San Justo,Colonia Marina,1153,0,1,0,1,1,1,1,1,1,14140090,-31,-62
Cordoba,San Justo,Colonia Prosperidad,314,0,0,0,0,0,0,1,0,1,14140100,-31,-62
Cordoba,San Justo,Colonia San Bartolomé,1291,0,0,0,0,0,1,1,0,1,14140110,-31,-62
Cordoba,San Justo,Colonia San Pedro,106,0,0,0,0,0,0,0,0,0,14140120,-30,-61
Cordoba,San Justo,Colonia Santa María,63,0,0,0,0,0,0,0,0,0,14140130,-31,-62
Cordoba,San Justo,Colonia Valtelina,190,0,0,0,0,0,0,0,0,0,14140140,-31,-62
Cordoba,San Justo,Colonia Vignaud,722,1,0,0,1,0,0,1,1,1,14140150,-30,-61
Catamarca,La Paz,La Guardia,493,0,0,0,0,0,0,0,0,1,10070090,-29,-65
Catamarca,La Paz,Las Esquinas,136,0,0,0,0,0,0,0,0,0,10070100,-28,-65
Catamarca,La Paz,Las Palmitas,126,0,0,0,0,0,0,0,0,0,10070110,-28,-64
Catamarca,La Paz,Quirós,1156,0,0,0,0,0,1,1,0,1,10070120,-28,-65
Catamarca,La Paz,Ramblones,68,0,0,0,0,0,0,0,0,0,10070130,-29,-65
Catamarca,La Paz,Recreo,11847,1,0,0,1,1,1,1,1,1,10070140,-29,-65
Catamarca,La Paz,San Antonio,1835,0,0,0,0,0,1,1,1,1,10070150,-28,-65
Catamarca,Paclín,Amadores,172,0,0,0,0,0,0,0,0,0,10077010,-28,-65
Catamarca,Paclín,El Rosario,110,0,0,0,0,0,0,0,0,0,10077020,-27,-65
Catamarca,Paclín,La Bajada,97,0,0,0,0,0,0,0,0,0,10077030,-28,-65
Catamarca,Paclín,La Higuera,236,0,0,0,0,0,0,0,0,0,10077040,-27,-65
Catamarca,Paclín,La Merced,1759,1,0,0,0,1,1,1,0,1,10077050,-28,-65
Catamarca,Paclín,La Viña,129,0,0,0,0,0,1,0,0,0,10077060,-28,-65
Catamarca,Paclín,Las Lajas,136,0,0,0,0,1,0,0,0,0,10077070,-27,-65
Catamarca,Paclín,Monte Potrero,186,0,0,0,0,0,0,0,1,1,10077080,-28,-65
Catamarca,Paclín,Palo Labrado,223,0,0,0,0,0,0,1,0,0,10077090,-28,-65
Catamarca,Paclín,San Antonio,266,0,0,0,0,1,1,1,0,0,10077100,-28,-65
Catamarca,Paclín,Villa De Balcozna,210,0,0,0,0,0,0,0,0,1,10077110,-27,-65
Catamarca,Pomán,Apoyaco,76,0,0,0,0,0,0,0,0,0,10084010,-28,-66
Catamarca,Pomán,Colana,478,0,0,0,0,0,0,1,0,0,10084020,-28,-66
Catamarca,Pomán,Colpes,774,0,0,0,0,0,1,0,0,0,10084030,-28,-66
Catamarca,Pomán,El Pajonal (Est. Pomán),590,0,0,0,0,0,0,0,0,0,10084040,-28,-66
Catamarca,Pomán,Joyango,53,0,0,0,0,0,0,1,0,0,10084050,-28,-66
Buenos Aires,Alberti,Villa Ortiz (Est. Coronel Mom),815,0,0,0,0,0,0,1,1,1,6021070,-34,-60
Buenos Aires,Almirante Brown,Adrogué,30271,1,1,1,1,1,1,1,1,1,6028010,-34,-58
Buenos Aires,Almirante Brown,Burzaco,92223,1,1,1,1,1,1,1,1,1,6028010,-34,-58
Buenos Aires,Almirante Brown,Claypole,44098,1,1,1,1,0,1,1,1,1,6028010,-34,-58
Buenos Aires,Almirante Brown,Don Orione,46366,0,1,0,0,0,1,0,1,1,6028010,-34,-58
Buenos Aires,Almirante Brown,Glew,61985,1,1,1,1,0,1,1,1,1,6028010,-34,-58
Buenos Aires,Almirante Brown,Jose Mármol,43494,0,1,1,1,0,1,1,1,1,6028010,-34,-58
Buenos Aires,Almirante Brown,Longchamps,51001,1,1,1,1,0,1,1,1,1,6028010,-34,-58
Buenos Aires,Almirante Brown,Malvinas Argentinas,25844,1,1,1,1,0,1,1,1,1,6028010,-34,-58
Buenos Aires,Almirante Brown,Ministro Rivadavia,17928,1,1,1,1,0,1,1,1,1,6028010,-34,-58
Buenos Aires,Almirante Brown,Rafael Calzada,60422,1,1,1,1,0,1,1,1,1,6028010,-34,-58
Buenos Aires,Almirante Brown,San Francisco Solano,30355,1,1,1,1,0,1,1,1,1,6028010,-34,-58
Buenos Aires,Almirante Brown,San Jose,48151,1,1,1,1,1,1,1,1,1,6028010,-34,-58
Buenos Aires,La Plata,Lomas De Copello,420,0,0,0,0,0,0,0,0,0,6441040,-34,-57
Mendoza,San Rafael,El Tropezón,462,0,0,0,0,0,0,0,0,0,50105090,-34,-68
Buenos Aires,General San Martín,Villa Juan Martín De Pueyrredon,18082,0,1,0,1,0,0,0,1,1,6371010,-34,-58
Buenos Aires,General San Martín,Villa Libertad,14404,0,1,0,1,0,0,0,1,1,6371010,-34,-58
Buenos Aires,General San Martín,Villa Lynch,4097,1,1,0,1,0,0,1,1,1,6371010,-34,-58
Buenos Aires,General San Martín,Villa Maipu,25120,1,1,0,1,0,1,1,1,1,6371010,-34,-58
Buenos Aires,General San Martín,Villa Marqués Alejandro María De Aguado,13440,0,1,0,1,0,0,0,1,1,6371010,-34,-58
Buenos Aires,General San Martín,Villa Parque Pres Figueroa Alcorta,3762,0,1,0,1,0,0,0,1,1,6371010,-34,-58
Buenos Aires,General San Martín,Villa Parque San Lorenzo,4567,0,1,0,1,0,0,0,1,1,6371010,-34,-58
Buenos Aires,General San Martín,Villa San Andrés,10018,1,1,0,1,0,1,1,1,1,6371010,-34,-58
Buenos Aires,General San Martín,Villa Yapeyú,3654,0,1,0,1,0,0,0,1,1,6371010,-34,-58
Buenos Aires,General Viamonte,Baigorrita,1848,1,0,0,0,0,1,1,0,1,6385010,-34,-60
Buenos Aires,General Viamonte,La Delfina,26,0,0,0,0,0,0,0,0,0,6385020,-34,-61
Buenos Aires,General Villegas,Villa Saboya,331,0,0,0,0,0,0,1,0,1,6392110,-34,-62
Buenos Aires,General Villegas,Villa Sauze,423,0,0,0,0,0,0,1,0,0,6392120,-35,-63
Buenos Aires,Guaminí,Arroyo Venado,56,0,0,0,0,0,1,0,0,0,6399010,-37,-62
Buenos Aires,Guaminí,Casbas,4450,0,0,1,0,0,1,1,1,1,6399020,-36,-62
Buenos Aires,Guaminí,Garré,1036,0,0,0,1,0,0,1,0,1,6399030,-36,-62
Buenos Aires,Guaminí,Guaminí,2845,0,0,0,1,0,1,1,1,1,6399040,-37,-62
Buenos Aires,Guaminí,Laguna Alsina (Est. Bonifacio),1677,1,0,0,1,0,1,1,0,0,6399050,-36,-62
Buenos Aires,Hipólito Yrigoyen,Henderson,8645,1,0,1,0,0,1,1,1,1,6406010,-36,-61
Buenos Aires,Hipólito Yrigoyen,Herrera Vegas,115,0,0,0,0,0,0,0,0,0,6406020,-36,-61
Buenos Aires,Hurlingham,Hurlingham,63307,1,1,1,1,0,1,1,1,1,6408010,-34,-58
Buenos Aires,La Plata,Los Hornos,0,0,1,0,1,0,1,0,1,1,6441030,-34,-57
Buenos Aires,La Plata,Manuel B Gonnet,0,0,1,0,1,0,0,1,1,1,6441030,-34,-58
Buenos Aires,La Plata,Poblet,0,0,0,0,0,0,0,0,0,0,6441030,-35,-57
Buenos Aires,La Plata,Ringuelet,0,0,1,0,1,0,0,1,1,1,6441030,-34,-57
Buenos Aires,La Plata,Rufino De Elizalde,0,0,0,0,0,0,0,0,1,1,6441030,-34,-57
Buenos Aires,La Plata,Ruta Del Sol,0,1,0,0,1,0,0,1,1,1,6441050,-34,-58
Buenos Aires,La Plata,Ruta Del Sol,2312,1,0,0,1,0,0,1,1,1,6441050,-34,-58
Buenos Aires,La Plata,Tolosa,0,0,1,0,1,0,0,1,1,1,6441030,-34,-57
Buenos Aires,La Plata,Transradio,0,0,0,0,0,1,0,0,1,1,6441030,-34,-58
Buenos Aires,La Plata,Villa Elisa,0,0,1,0,1,0,1,1,1,1,6441030,-34,-58
Buenos Aires,La Plata,Villa Elvira,0,0,1,0,1,0,1,0,1,1,6441030,-34,-57
Buenos Aires,La Plata,Villa Garibaldi,0,0,0,0,0,0,1,0,0,0,6441030,-34,-57
Buenos Aires,Pilar,Villa Astolfi,6735,0,1,0,1,0,1,0,1,1,6638040,-34,-58
Buenos Aires,Pilar,Villa Rosa,23865,1,1,1,1,0,1,1,1,1,6638040,-34,-58
Buenos Aires,Pilar,Zelaya,3461,1,1,0,0,0,1,1,1,1,6638040,-34,-58
Buenos Aires,Pinamar,Carilo,0,0,1,0,0,0,0,0,1,1,6644010,-37,-56
Buenos Aires,Pinamar,Ostende,0,0,0,0,0,0,0,0,1,1,6644010,-37,-56
Buenos Aires,Pinamar,Pinamar,25397,1,1,0,1,1,0,1,1,1,6644010,-37,-56
Buenos Aires,Pinamar,Valeria Del Mar,0,0,0,0,0,0,0,0,1,1,6644010,-37,-56
Buenos Aires,Presidente Perón,Barrio America Unida,0,0,0,0,0,0,0,0,1,1,6648010,-34,-58
Buenos Aires,Presidente Perón,Guernica,80824,1,1,1,1,0,1,1,1,1,6648010,-34,-58
Buenos Aires,Puán,17 De Agosto,319,0,0,0,0,0,0,1,0,0,6651040,-37,-62
Caba,Comuna 13,Colegiales,52551,1,1,1,1,1,1,1,1,1,2000010,-34,-58
Chaco,Almirante Brown,Taco Pozo,7813,0,0,0,1,1,0,1,0,1,22007050,-25,-63
Chaco,Bermejo,General Vedia,1751,1,0,0,1,1,1,1,0,1,22014010,-26,-58
Chaco,Bermejo,Isla Del Cerrito,1758,0,0,0,0,1,0,1,0,1,22014020,-27,-58
Chaco,Bermejo,La Leonesa,8823,1,0,0,0,0,1,1,1,1,22014030,-27,-58
Chaco,Bermejo,Las Palmas,4914,0,0,0,1,1,1,0,1,1,22014040,-27,-58
Chaco,Bermejo,Puerto Bermejo Nuevo,1733,0,0,0,1,0,1,1,0,0,22014050,-26,-58
Chaco,Libertad,Colonia Popular,191,0,0,0,0,0,1,1,0,1,22077010,-27,-59
Chaco,Libertad,Estación General Obligado,31,0,0,0,0,0,0,0,0,0,22077020,-27,-59
Chaco,Libertad,Laguna Blanca,547,0,0,0,0,1,1,1,0,0,22077030,-27,-59
Chaco,Libertad,Puerto Tirol,8819,1,1,0,1,0,1,1,1,1,22077040,-27,-59
Chaco,Libertador General San Martín,Ciervo Petiso,786,0,0,0,0,1,0,0,0,1,22084010,-26,-59
Chaco,Libertador General San Martín,General José De San Martín,28124,1,1,0,1,0,1,1,1,1,22084020,-26,-59
Chaco,Libertador General San Martín,La Eduvigis,392,0,0,0,0,1,0,0,0,1,22084030,-26,-59
Chaco,Libertador General San Martín,Laguna Limpia,1207,0,0,0,0,0,1,0,0,1,22084040,-26,-59
Chaco,Libertador General San Martín,Pampa Almirón,1278,0,0,0,1,0,1,0,1,1,22084050,-26,-59
Chaco,Libertador General San Martín,Pampa Del Indio,9204,0,0,0,1,1,1,1,1,1,22084060,-26,-59
Chaco,Libertador General San Martín,Presidencia Roca,4201,0,0,0,1,1,1,1,1,1,22084070,-26,-59
Chaco,Libertador General San Martín,Selvas Del Río De Oro,606,0,0,0,0,0,0,0,0,1,22084080,-26,-58
Chaco,Maipú,Tres Isletas,16976,1,0,0,0,0,1,1,1,1,22091010,-26,-60
Chaco,Bermejo,Puerto Bermejo Viejo,86,0,0,0,0,0,0,0,0,1,22014060,-26,-58
Chaco,Bermejo,Puerto Eva Perón,609,0,0,0,1,1,1,0,0,1,22014070,-26,-58
Chaco,Chacabuco,Charata,26497,1,0,0,1,1,1,1,1,1,22028010,-27,-61
Chaco,Comandante Fernández,Presidencia Roque Sáenz Peña,89882,1,0,0,1,1,1,1,1,1,22021010,-26,-60
Chaco,Fray Justo Santa María De Oro,Chorotis,941,0,0,0,0,0,0,0,0,1,22043010,-27,-61
Chaco,Fray Justo Santa María De Oro,Santa Sylvina,7340,0,1,0,0,1,0,0,1,1,22043020,-27,-61
Chaco,Fray Justo Santa María De Oro,Venados Grandes,303,0,0,0,0,0,0,0,0,0,22043030,-27,-61
Chaco,General Belgrano,Corzuela,10335,1,0,0,1,1,1,1,1,1,22049010,-26,-60
Chaco,General Donovan,La Escondida,3261,1,1,0,1,1,0,1,1,1,22056010,-27,-59
Chaco,General Donovan,La Verde,2717,1,0,0,1,1,0,1,1,1,22056020,-27,-59
Chaco,General Donovan,Lapachito,888,1,0,0,1,0,0,1,1,1,22056030,-27,-59
Chaco,General Donovan,Makallé,4322,1,1,0,0,1,0,1,1,1,22056040,-27,-59
Cordoba,San Justo,Las Varillas,16238,1,0,0,1,1,0,1,1,1,14140270,-31,-62
Cordoba,San Justo,Marull,1791,0,0,0,1,1,1,1,1,1,14140280,-30,-62
Cordoba,San Justo,Miramar,2023,0,1,0,0,0,1,1,1,1,14140290,-30,-62
Cordoba,San Justo,Morteros,16890,1,0,0,1,0,0,1,1,1,14140300,-30,-62
Cordoba,San Justo,Plaza Luxardo,90,0,0,0,0,0,1,0,0,0,14140310,-31,-62
Cordoba,San Justo,Plaza San Francisco,284,0,0,0,0,0,1,0,0,1,14140320,-31,-62
Cordoba,San Justo,Porteña,5337,1,0,0,1,0,1,1,1,1,14140330,-31,-62
Cordoba,San Justo,Quebracho Herrado,364,0,0,0,0,0,1,1,0,0,14140340,-31,-62
Cordoba,San Justo,Sacanta,3117,0,1,0,1,1,1,1,1,1,14140350,-31,-63
Cordoba,San Justo,San Francisco,61750,1,1,0,1,0,1,1,1,1,14140360,-31,-62
Cordoba,Unión,Canals,8645,1,0,0,1,0,1,1,1,1,14182080,-33,-62
Cordoba,Unión,Chilibroste,576,1,0,0,1,0,1,1,0,0,14182090,-32,-62
Cordoba,Unión,Cintra,1182,1,0,0,1,1,1,1,1,0,14182100,-32,-62
Cordoba,Unión,Colonia Bismarck,373,0,1,0,0,0,1,1,0,0,14182110,-33,-62
Cordoba,Unión,Colonia Bremen,117,0,0,0,0,0,0,0,0,0,14182120,-33,-62
Cordoba,Unión,Idiazabal,1513,0,0,0,1,1,1,1,1,1,14182130,-32,-63
Cordoba,Unión,Justiniano Posse,8499,0,0,0,1,0,1,1,1,1,14182140,-32,-62
Cordoba,Unión,Laborde,5943,1,0,0,0,0,0,1,1,1,14182150,-33,-62
Cordoba,Unión,Monte Leña,384,0,0,0,0,0,0,1,1,1,14182160,-32,-62
Cordoba,Unión,Monte Maíz,7325,1,1,0,1,0,0,1,1,1,14182170,-33,-62
Cordoba,Unión,Morrison,3345,1,0,0,1,0,0,1,1,1,14182180,-32,-62
Formosa,Patiño,Posta Cambio Zalazar,603,0,0,0,0,0,1,0,0,1,34035110,-24,-60
Formosa,Patiño,Pozo Del Tigre,4517,1,0,0,1,1,1,1,1,1,34035120,-24,-60
Formosa,Patiño,San Martín I,66,0,0,0,0,0,1,0,0,0,34035130,-24,-59
Formosa,Patiño,San Martín Ii,3119,0,0,0,1,0,1,1,0,1,34035140,-24,-59
Formosa,Patiño,Subteniente Perín,1163,0,0,0,0,1,1,0,0,1,34035150,-25,-60
Formosa,Patiño,Villa General Güemes,3907,0,0,0,1,0,1,1,0,1,34035160,-24,-59
Formosa,Patiño,Villa General Manuel Belgrano,4676,0,0,0,1,0,1,1,0,1,34035170,-24,-59
Formosa,Pilagás,Buena Vista,887,0,0,0,1,0,1,1,0,1,34042010,-25,-58
Formosa,Pilagás,El Espinillo,4060,0,0,0,0,0,1,1,1,1,34042020,-24,-58
Formosa,Pilagás,Laguna Gallo,261,0,0,0,0,1,1,0,0,0,34042030,-25,-58
Formosa,Pilagás,Misión Tacaagle,2244,0,0,0,0,0,1,1,0,1,34042040,-24,-58
Formosa,Pilagás,Portón Negro,417,0,0,0,0,1,0,0,0,0,34042050,-24,-58
Formosa,Pilagás,Tres Lagunas,1598,1,0,0,0,0,1,1,0,1,34042060,-25,-58
Formosa,Pilcomayo,Clorinda,52837,1,1,0,1,1,1,1,1,1,34049010,-25,-57
Formosa,Pilcomayo,Laguna Blanca,7411,1,0,0,1,0,1,1,1,1,34049020,-25,-58
Formosa,Pilcomayo,Laguna Naick-Neck,2479,1,0,0,0,1,1,1,0,1,34049030,-25,-58
Formosa,Pilcomayo,Palma Sola,212,0,0,0,0,0,1,0,0,1,34049040,-25,-57
Formosa,Pilcomayo,Puerto Pilcomayo,669,0,0,0,0,0,1,0,0,0,34049050,-25,-57
Formosa,Pilcomayo,Riacho He-He,4304,0,0,0,1,0,1,1,1,1,34049060,-25,-58
Formosa,Pilcomayo,Riacho Negro,720,0,0,0,0,0,1,0,0,1,34049070,-25,-57
Formosa,Pilcomayo,Siete Palmas,863,1,0,0,1,0,1,1,0,1,34049080,-25,-58
Formosa,Pirané,Colonia Campo Villafañe,4494,0,0,0,1,0,1,1,0,1,34056010,-26,-59
Formosa,Pirané,El Colorado,14228,1,0,0,1,1,1,1,0,1,34056020,-26,-59
Formosa,Pirané,Palo Santo,6379,0,1,0,0,1,1,1,1,1,34056030,-25,-59
Mendoza,San Rafael,Goudge,2126,0,1,0,0,0,1,1,1,1,50105100,-34,-68
Mendoza,San Rafael,Jaime Prats,419,0,0,0,0,0,1,1,0,0,50105110,-34,-67
Mendoza,San Rafael,La Llave Nueva,499,0,0,0,0,0,0,1,0,0,50105120,-34,-68
Mendoza,San Rafael,Las Malvinas,232,0,0,0,0,0,1,1,0,0,50105130,-34,-68
Mendoza,San Rafael,Los Reyunos,18,0,0,0,0,0,0,0,0,1,50105140,-34,-68
Mendoza,San Rafael,Monte Comán,3529,0,0,0,1,0,1,1,1,1,50105150,-34,-67
Mendoza,San Rafael,Pobre Diablo,526,0,0,0,0,0,0,0,1,1,50105160,-34,-68
Mendoza,San Rafael,Punta Del Agua,382,0,0,0,1,0,0,0,0,0,50105170,-35,-68
Mendoza,San Rafael,Rama Caída,850,0,0,0,0,0,1,1,1,1,50105180,-34,-68
Mendoza,San Rafael,Real Del Padre,3635,0,0,0,0,0,1,1,1,1,50105190,-34,-67
Mendoza,San Rafael,Salto De Las Rosas,1343,0,0,1,0,0,1,1,1,1,50105200,-34,-68
Mendoza,San Rafael,San Rafael,118009,1,1,1,1,0,1,1,1,1,50105210,-34,-68
Mendoza,San Rafael,Villa Atuel,3311,0,0,0,0,0,1,1,1,1,50105230,-34,-67
Mendoza,San Rafael,Villa Atuel Norte,271,0,0,0,0,0,0,1,1,1,50105240,-34,-68
Mendoza,Santa Rosa,Barrio 12 De Octubre,177,0,0,0,1,0,0,0,0,1,50112010,-33,-68
Mendoza,Santa Rosa,Barrio María Auxiliadora,94,0,0,0,0,0,0,0,1,1,50112020,-33,-68
Mendoza,Santa Rosa,Barrio Molina Cabrera,239,0,0,0,0,0,0,0,0,0,50112030,-33,-68
Mendoza,Santa Rosa,La Dormida,2270,0,0,0,1,0,1,1,1,1,50112040,-33,-67
Mendoza,Santa Rosa,Las Catitas,3621,0,0,0,0,0,1,1,1,1,50112050,-33,-68
Mendoza,Santa Rosa,Santa Rosa,2509,0,0,0,1,0,1,1,0,0,50112060,-33,-68
Mendoza,Tunuyán,Barrio San Cayetano,161,0,0,0,0,0,0,0,0,0,50119010,-33,-69
Mendoza,Tunuyán,Campo Los Andes,538,0,1,0,0,0,0,0,0,0,50119020,-33,-69
Mendoza,Tunuyán,Colonia Las Rosas,2169,0,0,0,0,0,1,1,1,1,50119030,-33,-69
Mendoza,Tunuyán,El Manzano,26,0,0,0,0,0,0,0,1,1,50119040,-33,-69
Mendoza,Tunuyán,Los Sauces,661,0,1,0,1,0,0,1,1,1,50119050,-33,-69
Mendoza,Tunuyán,Tunuyán,28859,1,1,1,1,0,1,1,1,1,50119060,-33,-69
Mendoza,Tunuyán,Vista Flores,4358,0,0,0,0,0,1,1,1,1,50119070,-33,-69
Mendoza,Tupungato,Barrio Belgrano Norte,1392,0,0,0,0,0,0,0,0,0,50126010,-33,-69
Mendoza,Tupungato,Cordón Del Plata,1713,0,0,0,0,0,1,1,1,1,50126020,-33,-69
Mendoza,Tupungato,El Peral,541,0,0,0,0,0,0,0,0,0,50126030,-33,-69
Misiones,Cainguás,Aristóbulo Del Valle,12375,1,1,0,1,1,0,1,1,1,54014010,-27,-54
Misiones,Cainguás,Campo Grande,6547,1,0,0,1,1,1,1,1,1,54014020,-27,-54
Misiones,Cainguás,Dos De Mayo Núcleo I,6504,0,0,0,1,0,0,1,0,0,54014030,-27,-54
Misiones,Cainguás,Dos De Mayo Núcleo Ii,0,0,0,0,0,0,0,0,0,0,54014030,-27,-54
Misiones,Cainguás,Dos De Mayo Núcleo Iii,739,0,0,0,0,0,1,0,0,0,54014050,-27,-54
Misiones,Cainguás,Kilómetro 17,439,0,0,0,0,0,0,0,0,0,54014055,-27,-54
Misiones,Cainguás,Nucleo I,0,0,0,0,0,0,0,0,0,0,54014055,-26,-54
Misiones,Cainguás,Nucleo Ii,0,0,0,0,0,0,0,0,0,1,54014055,-27,-54
Misiones,Cainguás,Pueblo Illia,348,0,0,0,0,0,1,0,0,0,54014070,-27,-54
Misiones,Cainguás,Salto Encantado,3543,0,1,0,0,1,1,1,0,1,54014080,-27,-54
Misiones,Candelaria,Barrio Del Lago,69,0,0,0,1,0,0,0,0,0,54021005,-27,-55
Misiones,Candelaria,Bonpland,1842,1,0,0,0,0,0,1,0,1,54021010,-27,-55
Misiones,Candelaria,Candelaria,13777,1,1,0,0,1,0,1,1,1,54021020,-27,-55
Misiones,Candelaria,Cerro Corá,684,0,0,0,0,0,0,0,0,1,54021030,-27,-55
Misiones,Candelaria,Loreto,309,0,0,0,0,0,0,0,0,0,54021040,-27,-55
Misiones,Candelaria,Mártires,530,0,0,0,0,0,1,0,1,1,54021050,-27,-55
Misiones,Candelaria,Profundidad,385,0,0,0,0,0,1,0,0,0,54021060,-27,-55
Misiones,Candelaria,Puerto Santa Ana,53,0,0,0,0,0,0,0,0,0,54021070,-27,-55
Misiones,Candelaria,Santa Ana,4985,1,0,0,0,0,0,1,1,1,54021080,-27,-55
Misiones,Capital,Barrio Nuevo Garupa,375,0,0,0,0,0,0,0,0,0,54028005,-27,-55
Misiones,Capital,Garupá,13595,1,1,0,1,0,1,1,1,1,54028010,-27,-55
Misiones,Capital,Nemesio Parma,960,0,0,0,0,0,1,0,1,1,54028020,-27,-55
Misiones,Capital,Posadas,275028,1,1,0,1,1,1,1,1,1,54028030,-27,-55
Misiones,Capital,Posadas (Extensión),0,0,0,0,0,0,0,0,1,1,54028040,-27,-55
Misiones,Concepción,Barra Concepción,39,0,0,0,0,0,0,0,0,0,54035010,-28,-55
Misiones,Concepción,Concepción De La Sierra,6332,0,1,0,1,1,1,1,1,1,54035020,-27,-55
Misiones,Concepción,La Corita,279,0,1,0,0,0,0,0,0,1,54035030,-27,-55
Misiones,Concepción,Santa María,199,0,0,0,0,0,0,0,0,0,54035040,-27,-55
Misiones,Eldorado,9 De Julio,339,0,0,0,0,0,0,1,0,0,54042040,-26,-54
Misiones,Eldorado,9 De Julio Kilómetro 20,1528,0,0,0,0,0,0,0,0,1,54042050,-26,-54
Misiones,Eldorado,Colonia Victoria,1461,1,0,0,0,0,0,1,0,0,54042010,-26,-54
Misiones,Eldorado,Eldorado,57323,1,0,0,0,1,1,1,1,1,54042020,-26,-54
Misiones,Eldorado,María Magdalena,2525,0,0,0,0,0,0,1,0,1,54042030,-26,-54
Salta,Orán,Hipólito Yrigoyen,10196,1,1,0,1,1,1,1,1,1,66126040,-23,-64
Salta,Orán,La Misión,0,0,0,0,0,0,0,0,0,0,66126010,-23,-64
Salta,Orán,Pichanal,22439,1,1,0,1,1,0,1,1,1,66126060,-23,-64
Salta,Orán,San Ramón De La Nueva Orán,76070,1,0,0,1,1,0,1,1,1,66126070,-23,-64
Salta,Orán,Urundel,2920,0,0,0,1,1,1,1,1,1,66126080,-23,-64
Salta,Rivadavia,Alto De La Sierra,450,0,0,0,1,0,1,0,0,0,66133010,-22,-62
Salta,Rivadavia,Capitán Juan Pagé,213,0,0,0,0,0,1,0,0,0,66133020,-23,-62
Salta,Rivadavia,Coronel Juan Solá,4714,1,0,0,1,1,1,1,1,1,66133030,-23,-62
Salta,Rivadavia,Hito 1,62,0,0,0,0,0,0,0,0,0,66133035,-21,-62
Salta,Rivadavia,La Unión,2353,0,0,0,0,0,0,0,0,1,66133040,-23,-63
Salta,Rivadavia,Los Blancos,1073,0,0,0,0,0,1,0,0,1,66133050,-23,-62
Salta,Rivadavia,Pluma De Pato,529,0,0,0,0,0,1,0,0,1,66133060,-23,-63
Salta,Rivadavia,Rivadavia,2155,0,0,0,1,1,0,0,0,1,66133070,-24,-62
Salta,Rivadavia,Santa María,587,0,0,0,0,0,0,0,0,0,66133080,-22,-62
Salta,Rivadavia,Santa Rosa,432,0,0,0,0,0,0,0,0,0,66133090,-24,-63
Salta,San Carlos,El Barrial,437,0,0,0,0,0,0,0,0,0,66154030,-25,-65
Salta,Rivadavia,Santa Victoria Este,1809,1,0,0,1,1,1,1,0,1,66133100,-22,-62
Salta,Rosario De La Frontera,Antilla,542,0,0,0,1,1,0,0,0,1,66140010,-26,-64
Salta,Rosario De La Frontera,Copo Quile,487,0,0,0,1,0,0,0,0,1,66140020,-26,-64
Salta,Rosario De La Frontera,El Naranjo,161,0,0,0,1,1,0,0,1,1,66140030,-25,-65
Salta,Rosario De La Frontera,El Potrero,462,0,0,0,1,1,0,0,0,0,66140040,-26,-64
Salta,Rosario De La Frontera,Rosario De La Frontera,24140,1,1,0,1,1,1,1,1,1,66140050,-25,-64
Salta,Rosario De La Frontera,San Felipe,80,0,0,0,0,0,0,0,0,0,66140060,-25,-64
Salta,Rosario De Lerma,Campo Quijano,8929,1,0,0,1,1,1,1,1,1,66147010,-24,-65
Salta,Rosario De Lerma,La Merced Del Encón,1031,0,0,0,1,0,1,0,1,1,66147015,-24,-65
Salta,Rosario De Lerma,La Silleta,1402,1,0,0,1,1,1,1,0,0,66147020,-24,-65
Salta,Rosario De Lerma,Rosario De Lerma,20795,1,1,0,1,1,1,1,1,1,66147030,-24,-65
Salta,San Carlos,Angastaco,823,0,0,0,1,0,1,0,0,1,66154010,-25,-66
Salta,San Carlos,Animaná,1276,0,0,0,0,1,1,1,0,1,66154020,-25,-65
